match_id,season_id,league_id,matchday,home_team_id,away_team_id,winner,utc_date
444357,2,2,11,99,109,AWAY_TEAM,2023-11-05
444358,2,2,11,470,445,HOME_TEAM,2023-11-06
444363,2,2,11,586,471,HOME_TEAM,2023-11-06
444372,2,2,12,471,455,DRAW,2023-11-10
444365,2,2,12,107,450,HOME_TEAM,2023-11-10
444369,2,2,12,5890,98,DRAW,2023-11-11
444367,2,2,12,109,104,HOME_TEAM,2023-11-11
444370,2,2,12,5911,586,DRAW,2023-11-11
444371,2,2,12,113,445,AWAY_TEAM,2023-11-12
444364,2,2,12,99,103,HOME_TEAM,2023-11-12
444373,2,2,12,115,102,DRAW,2023-11-12
444368,2,2,12,110,100,DRAW,2023-11-12
444366,2,2,12,108,470,HOME_TEAM,2023-11-12
444383,2,2,13,455,110,HOME_TEAM,2023-11-25
444374,2,2,13,102,113,AWAY_TEAM,2023-11-25
444381,2,2,13,98,99,HOME_TEAM,2023-11-25
444376,2,2,13,104,5911,DRAW,2023-11-26
444377,2,2,13,445,471,AWAY_TEAM,2023-11-26
444378,2,2,13,470,107,HOME_TEAM,2023-11-26
444382,2,2,13,100,115,HOME_TEAM,2023-11-26
444380,2,2,13,109,108,DRAW,2023-11-26
444379,2,2,13,450,5890,DRAW,2023-11-27
444375,2,2,13,103,586,HOME_TEAM,2023-11-27
444389,2,2,14,5911,109,AWAY_TEAM,2023-12-01
444385,2,2,14,107,445,DRAW,2023-12-02
444386,2,2,14,110,104,HOME_TEAM,2023-12-02
444388,2,2,14,98,470,HOME_TEAM,2023-12-02
444387,2,2,14,5890,103,DRAW,2023-12-03
444384,2,2,14,99,455,HOME_TEAM,2023-12-03
444393,2,2,14,115,450,DRAW,2023-12-03
444391,2,2,14,471,100,AWAY_TEAM,2023-12-03
444390,2,2,14,113,108,AWAY_TEAM,2023-12-03
444392,2,2,14,586,102,HOME_TEAM,2023-12-04
444400,2,2,15,109,113,HOME_TEAM,2023-12-08
444398,2,2,15,450,110,DRAW,2023-12-09
444394,2,2,15,102,98,HOME_TEAM,2023-12-09
444399,2,2,15,108,115,HOME_TEAM,2023-12-09
444397,2,2,15,470,586,DRAW,2023-12-10
444401,2,2,15,5911,107,HOME_TEAM,2023-12-10
444403,2,2,15,455,103,AWAY_TEAM,2023-12-10
444402,2,2,15,100,99,DRAW,2023-12-10
444396,2,2,15,445,5890,DRAW,2023-12-11
444395,2,2,15,104,471,HOME_TEAM,2023-12-11
444407,2,2,16,107,109,DRAW,2023-12-15
444409,2,2,16,5890,470,HOME_TEAM,2023-12-16
444411,2,2,16,113,104,HOME_TEAM,2023-12-16
444412,2,2,16,586,445,HOME_TEAM,2023-12-16
444410,2,2,16,98,5911,HOME_TEAM,2023-12-17
444406,2,2,16,99,450,HOME_TEAM,2023-12-17
444413,2,2,16,115,471,DRAW,2023-12-17
444405,2,2,16,103,100,HOME_TEAM,2023-12-17
444408,2,2,16,110,108,AWAY_TEAM,2023-12-17
444404,2,2,16,102,455,HOME_TEAM,2023-12-18
444422,2,2,17,471,107,AWAY_TEAM,2023-12-22
444415,2,2,17,445,110,AWAY_TEAM,2023-12-22
444419,2,2,17,5911,99,AWAY_TEAM,2023-12-22
444421,2,2,17,455,98,DRAW,2023-12-22
444416,2,2,17,470,109,AWAY_TEAM,2023-12-23
444423,2,2,17,586,115,DRAW,2023-12-23
444414,2,2,17,103,102,HOME_TEAM,2023-12-23
444417,2,2,17,450,104,HOME_TEAM,2023-12-23
444418,2,2,17,108,5890,HOME_TEAM,2023-12-23
444420,2,2,17,100,113,HOME_TEAM,2023-12-23
444426,2,2,18,99,586,HOME_TEAM,2023-12-29
444432,2,2,18,113,5911,DRAW,2023-12-29
444427,2,2,18,107,108,DRAW,2023-12-29
444430,2,2,18,110,470,HOME_TEAM,2023-12-29
444424,2,2,18,102,5890,HOME_TEAM,2023-12-30
444425,2,2,18,104,445,DRAW,2023-12-30
444433,2,2,18,115,103,HOME_TEAM,2023-12-30
444428,2,2,18,450,455,AWAY_TEAM,2023-12-30
444431,2,2,18,98,471,HOME_TEAM,2023-12-30
444429,2,2,18,109,100,HOME_TEAM,2023-12-30
444434,2,2,19,103,107,DRAW,2024-01-05
444437,2,2,19,108,450,HOME_TEAM,2024-01-06
444436,2,2,19,470,5911,AWAY_TEAM,2024-01-06
444438,2,2,19,5890,104,DRAW,2024-01-06
444441,2,2,19,471,99,HOME_TEAM,2024-01-06
444435,2,2,19,445,98,AWAY_TEAM,2024-01-07
444442,2,2,19,586,113,HOME_TEAM,2024-01-07
444443,2,2,19,115,110,AWAY_TEAM,2024-01-07
444440,2,2,19,455,109,AWAY_TEAM,2024-01-07
444439,2,2,19,100,102,DRAW,2024-01-07
444447,2,2,20,107,586,DRAW,2024-01-13
444453,2,2,20,113,455,HOME_TEAM,2024-01-13
444448,2,2,20,450,445,HOME_TEAM,2024-01-13
444452,2,2,20,5911,108,AWAY_TEAM,2024-01-13
444450,2,2,20,110,5890,HOME_TEAM,2024-01-14
444445,2,2,20,104,103,HOME_TEAM,2024-01-14
444446,2,2,20,99,115,DRAW,2024-01-14
444451,2,2,20,98,100,HOME_TEAM,2024-01-14
444444,2,2,20,102,470,HOME_TEAM,2024-01-15
444449,2,2,20,109,471,HOME_TEAM,2024-01-16
444459,2,2,21,100,450,HOME_TEAM,2024-01-20
444463,2,2,21,115,98,AWAY_TEAM,2024-01-20
444456,2,2,21,470,104,HOME_TEAM,2024-01-21
444455,2,2,21,445,5911,HOME_TEAM,2024-01-21
444460,2,2,21,455,107,AWAY_TEAM,2024-01-21
444458,2,2,21,5890,109,AWAY_TEAM,2024-01-21
444465,2,2,22,104,586,AWAY_TEAM,2024-01-26
444464,2,2,22,102,115,HOME_TEAM,2024-01-27
444469,2,2,22,109,445,DRAW,2024-01-27
444471,2,2,22,98,103,DRAW,2024-01-27
444467,2,2,22,107,5890,HOME_TEAM,2024-01-28
444468,2,2,22,450,470,DRAW,2024-01-28
444472,2,2,22,5911,471,HOME_TEAM,2024-01-28
444470,2,2,22,110,113,DRAW,2024-01-28
444466,2,2,22,99,108,AWAY_TEAM,2024-01-28
444473,2,2,22,455,100,AWAY_TEAM,2024-01-29
444479,2,2,23,5890,99,HOME_TEAM,2024-02-02
444476,2,2,23,445,107,DRAW,2024-02-03
444483,2,2,23,115,5911,DRAW,2024-02-03
444477,2,2,23,470,98,AWAY_TEAM,2024-02-03
444475,2,2,23,103,471,HOME_TEAM,2024-02-03
444482,2,2,23,586,455,DRAW,2024-02-04
444480,2,2,23,113,450,HOME_TEAM,2024-02-04
444474,2,2,23,102,110,HOME_TEAM,2024-02-04
444478,2,2,23,108,109,HOME_TEAM,2024-02-04
444481,2,2,23,100,104,HOME_TEAM,2024-02-05
444492,2,2,24,455,445,AWAY_TEAM,2024-02-09
444485,2,2,24,104,110,AWAY_TEAM,2024-02-10
444491,2,2,24,100,108,AWAY_TEAM,2024-02-10
444493,2,2,24,471,586,DRAW,2024-02-10
444486,2,2,24,99,470,HOME_TEAM,2024-02-11
444484,2,2,24,103,5890,HOME_TEAM,2024-02-11
444490,2,2,24,5911,450,DRAW,2024-02-11
444487,2,2,24,107,102,AWAY_TEAM,2024-02-11
444489,2,2,24,98,113,HOME_TEAM,2024-02-11
444488,2,2,24,109,115,AWAY_TEAM,2024-02-12
444454,2,2,21,103,99,HOME_TEAM,2024-02-14
444502,2,2,25,586,5890,HOME_TEAM,2024-02-16
444498,2,2,25,108,455,HOME_TEAM,2024-02-16
444501,2,2,25,113,107,DRAW,2024-02-17
444497,2,2,25,450,109,DRAW,2024-02-17
444494,2,2,25,102,471,HOME_TEAM,2024-02-17
444499,2,2,25,110,103,AWAY_TEAM,2024-02-18
444495,2,2,25,445,99,DRAW,2024-02-18
444503,2,2,25,115,104,DRAW,2024-02-18
444496,2,2,25,470,100,AWAY_TEAM,2024-02-18
444500,2,2,25,5911,98,HOME_TEAM,2024-02-18
444462,2,2,21,586,110,AWAY_TEAM,2024-02-22
444504,2,2,26,103,450,HOME_TEAM,2024-02-23
444513,2,2,26,471,445,AWAY_TEAM,2024-02-24
444512,2,2,26,455,5911,AWAY_TEAM,2024-02-24
444507,2,2,26,107,115,HOME_TEAM,2024-02-24
444508,2,2,26,109,470,HOME_TEAM,2024-02-25
444505,2,2,26,104,113,DRAW,2024-02-25
444509,2,2,26,5890,108,AWAY_TEAM,2024-02-25
444510,2,2,26,98,102,DRAW,2024-02-25
444511,2,2,26,100,586,HOME_TEAM,2024-02-26
444506,2,2,26,99,110,HOME_TEAM,2024-02-26
444461,2,2,21,471,113,AWAY_TEAM,2024-02-28
444457,2,2,21,108,102,HOME_TEAM,2024-02-28
444519,2,2,27,110,98,AWAY_TEAM,2024-03-01
444523,2,2,27,115,455,DRAW,2024-03-02
444520,2,2,27,5911,100,AWAY_TEAM,2024-03-02
444522,2,2,27,586,99,DRAW,2024-03-02
444517,2,2,27,450,471,HOME_TEAM,2024-03-03
444515,2,2,27,445,104,AWAY_TEAM,2024-03-03
444516,2,2,27,470,5890,DRAW,2024-03-03
444514,2,2,27,102,103,AWAY_TEAM,2024-03-03
444521,2,2,27,113,109,HOME_TEAM,2024-03-03
444518,2,2,27,108,107,HOME_TEAM,2024-03-04
444532,2,2,28,113,586,DRAW,2024-03-08
444525,2,2,28,104,455,HOME_TEAM,2024-03-09
444533,2,2,28,471,470,HOME_TEAM,2024-03-09
444524,2,2,28,103,108,AWAY_TEAM,2024-03-09
444527,2,2,28,107,5911,AWAY_TEAM,2024-03-09
444530,2,2,28,5890,450,AWAY_TEAM,2024-03-10
444531,2,2,28,98,445,HOME_TEAM,2024-03-10
444528,2,2,28,109,102,DRAW,2024-03-10
444526,2,2,28,99,100,DRAW,2024-03-10
444529,2,2,28,110,115,AWAY_TEAM,2024-03-11
444535,2,2,29,445,103,AWAY_TEAM,2024-03-15
444540,2,2,29,5911,104,HOME_TEAM,2024-03-16
444543,2,2,29,115,586,AWAY_TEAM,2024-03-16
444542,2,2,29,455,5890,AWAY_TEAM,2024-03-16
444536,2,2,29,470,110,AWAY_TEAM,2024-03-16
444539,2,2,29,109,107,DRAW,2024-03-17
444537,2,2,29,450,98,AWAY_TEAM,2024-03-17
444541,2,2,29,100,471,HOME_TEAM,2024-03-17
444538,2,2,29,108,113,DRAW,2024-03-17
444551,2,2,30,113,102,AWAY_TEAM,2024-03-30
444547,2,2,30,107,470,DRAW,2024-03-30
444553,2,2,30,586,5911,HOME_TEAM,2024-03-30
444549,2,2,30,110,109,HOME_TEAM,2024-03-30
444546,2,2,30,99,98,AWAY_TEAM,2024-03-30
444544,2,2,30,103,455,HOME_TEAM,2024-04-01
444545,2,2,30,104,450,DRAW,2024-04-01
444552,2,2,30,471,115,DRAW,2024-04-01
444550,2,2,30,5890,100,DRAW,2024-04-01
444548,2,2,30,108,445,HOME_TEAM,2024-04-01
444562,2,2,31,455,471,DRAW,2024-04-05
444559,2,2,31,98,5890,HOME_TEAM,2024-04-06
444561,2,2,31,100,110,HOME_TEAM,2024-04-06
444555,2,2,31,445,586,HOME_TEAM,2024-04-06
444556,2,2,31,470,103,DRAW,2024-04-07
444560,2,2,31,5911,113,AWAY_TEAM,2024-04-07
444554,2,2,31,104,102,HOME_TEAM,2024-04-07
444557,2,2,31,450,107,AWAY_TEAM,2024-04-07
444558,2,2,31,109,99,HOME_TEAM,2024-04-07
444563,2,2,31,115,108,AWAY_TEAM,2024-04-08
444568,2,2,32,110,455,HOME_TEAM,2024-04-12
444569,2,2,32,5890,445,HOME_TEAM,2024-04-13
444572,2,2,32,586,109,DRAW,2024-04-13
444565,2,2,32,103,5911,DRAW,2024-04-13
444570,2,2,32,113,470,DRAW,2024-04-14
444571,2,2,32,471,98,DRAW,2024-04-14
444567,2,2,32,108,104,DRAW,2024-04-14
444566,2,2,32,99,107,DRAW,2024-04-15
444564,2,2,32,102,450,DRAW,2024-04-15
444576,2,2,33,107,110,AWAY_TEAM,2024-04-19
444574,2,2,33,104,109,DRAW,2024-04-19
444575,2,2,33,445,113,HOME_TEAM,2024-04-20
444577,2,2,33,450,115,HOME_TEAM,2024-04-20
444582,2,2,33,471,5890,AWAY_TEAM,2024-04-21
444583,2,2,33,586,470,DRAW,2024-04-21
444581,2,2,33,455,99,AWAY_TEAM,2024-04-21
444579,2,2,33,5911,102,AWAY_TEAM,2024-04-21
444580,2,2,33,100,103,AWAY_TEAM,2024-04-22
444578,2,2,33,98,108,AWAY_TEAM,2024-04-22
444573,2,2,32,115,100,AWAY_TEAM,2024-04-25
444587,2,2,34,470,455,HOME_TEAM,2024-04-26
444592,2,2,34,5890,5911,DRAW,2024-04-27
444590,2,2,34,109,98,DRAW,2024-04-27
444591,2,2,34,110,450,HOME_TEAM,2024-04-27
444589,2,2,34,108,586,HOME_TEAM,2024-04-28
444585,2,2,34,103,115,DRAW,2024-04-28
444584,2,2,34,102,445,HOME_TEAM,2024-04-28
444593,2,2,34,113,100,DRAW,2024-04-28
444586,2,2,34,99,471,HOME_TEAM,2024-04-28
444588,2,2,34,107,104,HOME_TEAM,2024-04-29
444602,2,2,35,586,103,DRAW,2024-05-03
444598,2,2,35,5911,110,DRAW,2024-05-04
444601,2,2,35,471,108,HOME_TEAM,2024-05-04
444594,2,2,35,104,5890,DRAW,2024-05-05
444595,2,2,35,445,470,DRAW,2024-05-05
444596,2,2,35,450,99,HOME_TEAM,2024-05-05
444597,2,2,35,98,107,DRAW,2024-05-05
444599,2,2,35,100,109,DRAW,2024-05-05
444600,2,2,35,455,102,AWAY_TEAM,2024-05-06
444603,2,2,35,115,113,DRAW,2024-05-06
444606,2,2,36,470,108,AWAY_TEAM,2024-05-10
444613,2,2,36,113,103,AWAY_TEAM,2024-05-11
444612,2,2,36,98,104,HOME_TEAM,2024-05-11
444610,2,2,36,110,445,HOME_TEAM,2024-05-12
444607,2,2,36,107,471,HOME_TEAM,2024-05-12
444608,2,2,36,450,586,AWAY_TEAM,2024-05-12
444609,2,2,36,109,455,DRAW,2024-05-12
444604,2,2,36,102,100,HOME_TEAM,2024-05-12
444611,2,2,36,5890,115,AWAY_TEAM,2024-05-13
444605,2,2,36,99,5911,HOME_TEAM,2024-05-13
444615,2,2,37,99,113,DRAW,2024-05-17
444617,2,2,37,5890,102,AWAY_TEAM,2024-05-18
444622,2,2,37,586,98,HOME_TEAM,2024-05-18
444621,2,2,37,471,104,AWAY_TEAM,2024-05-19
444618,2,2,37,5911,470,AWAY_TEAM,2024-05-19
444623,2,2,37,115,445,DRAW,2024-05-19
444616,2,2,37,108,110,DRAW,2024-05-19
444619,2,2,37,100,107,HOME_TEAM,2024-05-19
444620,2,2,37,455,450,AWAY_TEAM,2024-05-20
444614,2,2,37,103,109,DRAW,2024-05-20
444625,2,2,38,104,99,AWAY_TEAM,2024-05-23
444628,2,2,38,107,103,HOME_TEAM,2024-05-24
444630,2,2,38,109,5911,HOME_TEAM,2024-05-25
444632,2,2,38,98,455,DRAW,2024-05-25
444624,2,2,38,102,586,HOME_TEAM,2024-05-26
444633,2,2,38,113,5890,DRAW,2024-05-26
444626,2,2,38,445,100,HOME_TEAM,2024-05-26
444627,2,2,38,470,115,AWAY_TEAM,2024-05-26
444629,2,2,38,450,108,DRAW,2024-05-26
444631,2,2,38,110,471,DRAW,2024-05-26
444534,2,2,29,102,99,AWAY_TEAM,2024-06-02
438482,3,3,1,267,87,AWAY_TEAM,2023-08-11
438479,3,3,1,559,95,AWAY_TEAM,2023-08-11
438481,3,3,1,92,298,DRAW,2023-08-12
438483,3,3,1,275,89,DRAW,2023-08-12
438474,3,3,1,77,86,AWAY_TEAM,2023-08-12
438476,3,3,1,558,79,AWAY_TEAM,2023-08-13
438480,3,3,1,94,90,AWAY_TEAM,2023-08-13
438478,3,3,1,82,81,DRAW,2023-08-13
438477,3,3,1,264,263,HOME_TEAM,2023-08-14
438475,3,3,1,78,83,HOME_TEAM,2023-08-14
438491,3,3,2,89,94,AWAY_TEAM,2023-08-18
438490,3,3,2,95,275,HOME_TEAM,2023-08-18
438492,3,3,2,92,558,DRAW,2023-08-19
438493,3,3,2,267,86,AWAY_TEAM,2023-08-19
438485,3,3,2,79,77,AWAY_TEAM,2023-08-19
438488,3,3,2,298,82,HOME_TEAM,2023-08-20
438487,3,3,2,81,264,HOME_TEAM,2023-08-20
438484,3,3,2,90,78,DRAW,2023-08-20
438486,3,3,2,263,559,HOME_TEAM,2023-08-21
438489,3,3,2,83,87,AWAY_TEAM,2023-08-21
438503,3,3,3,275,92,DRAW,2023-08-25
438495,3,3,3,558,86,AWAY_TEAM,2023-08-25
438496,3,3,3,264,267,DRAW,2023-08-26
438498,3,3,3,83,89,HOME_TEAM,2023-08-26
438499,3,3,3,559,298,AWAY_TEAM,2023-08-26
438501,3,3,3,94,81,AWAY_TEAM,2023-08-27
438500,3,3,3,95,79,AWAY_TEAM,2023-08-27
438494,3,3,3,77,90,HOME_TEAM,2023-08-27
438497,3,3,3,82,263,HOME_TEAM,2023-08-28
438502,3,3,3,87,78,AWAY_TEAM,2023-08-28
438508,3,3,4,264,94,HOME_TEAM,2023-09-01
438513,3,3,4,267,558,AWAY_TEAM,2023-09-01
438512,3,3,4,92,83,HOME_TEAM,2023-09-02
438511,3,3,4,86,82,HOME_TEAM,2023-09-02
438507,3,3,4,263,95,HOME_TEAM,2023-09-02
438505,3,3,4,90,87,HOME_TEAM,2023-09-02
438509,3,3,4,298,275,HOME_TEAM,2023-09-03
438510,3,3,4,89,77,DRAW,2023-09-03
438506,3,3,4,79,81,AWAY_TEAM,2023-09-03
438522,3,3,5,87,263,HOME_TEAM,2023-09-15
438514,3,3,5,77,264,HOME_TEAM,2023-09-16
438520,3,3,5,95,78,HOME_TEAM,2023-09-16
438515,3,3,5,558,89,AWAY_TEAM,2023-09-16
438516,3,3,5,81,90,HOME_TEAM,2023-09-16
438517,3,3,5,82,79,HOME_TEAM,2023-09-17
438521,3,3,5,94,267,HOME_TEAM,2023-09-17
438519,3,3,5,559,275,HOME_TEAM,2023-09-17
438523,3,3,5,86,92,HOME_TEAM,2023-09-17
438518,3,3,5,83,298,AWAY_TEAM,2023-09-18
438527,3,3,6,263,77,AWAY_TEAM,2023-09-22
438529,3,3,6,298,89,HOME_TEAM,2023-09-23
438526,3,3,6,79,559,DRAW,2023-09-23
438528,3,3,6,81,558,HOME_TEAM,2023-09-23
438532,3,3,6,267,95,DRAW,2023-09-23
438531,3,3,6,92,82,HOME_TEAM,2023-09-24
438530,3,3,6,87,94,DRAW,2023-09-24
438533,3,3,6,275,83,HOME_TEAM,2023-09-24
438525,3,3,6,90,264,DRAW,2023-09-24
438524,3,3,6,78,86,HOME_TEAM,2023-09-24
438539,3,3,7,559,267,HOME_TEAM,2023-09-26
438542,3,3,7,89,81,DRAW,2023-09-26
438534,3,3,7,77,82,DRAW,2023-09-27
438541,3,3,7,94,298,AWAY_TEAM,2023-09-27
438543,3,3,7,86,275,HOME_TEAM,2023-09-27
438537,3,3,7,264,87,DRAW,2023-09-27
438540,3,3,7,95,92,AWAY_TEAM,2023-09-27
438536,3,3,7,558,263,DRAW,2023-09-28
438538,3,3,7,83,90,DRAW,2023-09-28
438535,3,3,7,79,78,AWAY_TEAM,2023-09-28
438547,3,3,8,81,559,HOME_TEAM,2023-09-29
438548,3,3,8,82,94,DRAW,2023-09-30
438550,3,3,8,87,89,DRAW,2023-09-30
438549,3,3,8,298,86,AWAY_TEAM,2023-09-30
438551,3,3,8,92,77,HOME_TEAM,2023-09-30
438552,3,3,8,267,83,DRAW,2023-10-01
438546,3,3,8,263,79,AWAY_TEAM,2023-10-01
438544,3,3,8,78,264,HOME_TEAM,2023-10-01
438545,3,3,8,90,95,HOME_TEAM,2023-10-01
438553,3,3,8,275,558,HOME_TEAM,2023-10-02
438554,3,3,9,77,267,HOME_TEAM,2023-10-06
438558,3,3,9,264,298,AWAY_TEAM,2023-10-07
438563,3,3,9,86,79,HOME_TEAM,2023-10-07
438562,3,3,9,89,95,DRAW,2023-10-07
438560,3,3,9,559,87,DRAW,2023-10-07
438561,3,3,9,94,275,AWAY_TEAM,2023-10-08
438555,3,3,9,78,92,HOME_TEAM,2023-10-08
438556,3,3,9,558,82,DRAW,2023-10-08
438557,3,3,9,263,90,DRAW,2023-10-08
438559,3,3,9,83,81,DRAW,2023-10-08
438564,3,3,10,79,83,HOME_TEAM,2023-10-20
438572,3,3,10,92,89,HOME_TEAM,2023-10-21
438567,3,3,10,82,90,DRAW,2023-10-21
438569,3,3,10,559,86,DRAW,2023-10-21
438565,3,3,10,558,78,AWAY_TEAM,2023-10-21
438573,3,3,10,275,87,AWAY_TEAM,2023-10-22
438568,3,3,10,298,267,HOME_TEAM,2023-10-22
438571,3,3,10,94,263,DRAW,2023-10-22
438566,3,3,10,81,77,HOME_TEAM,2023-10-22
438570,3,3,10,95,264,HOME_TEAM,2023-10-23
438579,3,3,11,298,558,HOME_TEAM,2023-10-27
438583,3,3,11,267,275,AWAY_TEAM,2023-10-28
438577,3,3,11,81,86,AWAY_TEAM,2023-10-28
438582,3,3,11,89,82,DRAW,2023-10-28
438578,3,3,11,264,559,DRAW,2023-10-28
438576,3,3,11,90,79,HOME_TEAM,2023-10-29
438581,3,3,11,87,92,DRAW,2023-10-29
438574,3,3,11,77,95,DRAW,2023-10-29
438575,3,3,11,78,263,HOME_TEAM,2023-10-29
438580,3,3,11,83,94,AWAY_TEAM,2023-10-30
438593,3,3,12,275,78,HOME_TEAM,2023-11-03
438585,3,3,12,79,298,AWAY_TEAM,2023-11-04
438584,3,3,12,90,89,HOME_TEAM,2023-11-04
438586,3,3,12,558,559,DRAW,2023-11-04
438592,3,3,12,92,81,AWAY_TEAM,2023-11-04
438587,3,3,12,263,267,HOME_TEAM,2023-11-05
438589,3,3,12,95,83,HOME_TEAM,2023-11-05
438590,3,3,12,94,77,AWAY_TEAM,2023-11-05
438591,3,3,12,86,87,DRAW,2023-11-05
438588,3,3,12,82,264,HOME_TEAM,2023-11-06
438594,3,3,13,77,558,HOME_TEAM,2023-11-10
438600,3,3,13,87,298,AWAY_TEAM,2023-11-11
438603,3,3,13,267,92,AWAY_TEAM,2023-11-11
438596,3,3,13,79,275,DRAW,2023-11-11
438598,3,3,13,83,82,DRAW,2023-11-11
438602,3,3,13,86,95,HOME_TEAM,2023-11-11
438597,3,3,13,81,263,HOME_TEAM,2023-11-12
438599,3,3,13,559,90,DRAW,2023-11-12
438595,3,3,13,78,94,HOME_TEAM,2023-11-12
438606,3,3,14,263,83,HOME_TEAM,2023-11-24
438612,3,3,14,87,81,DRAW,2023-11-25
438610,3,3,14,95,558,DRAW,2023-11-25
438608,3,3,14,82,267,HOME_TEAM,2023-11-25
438604,3,3,14,78,89,HOME_TEAM,2023-11-25
438611,3,3,14,94,79,HOME_TEAM,2023-11-26
438613,3,3,14,92,559,HOME_TEAM,2023-11-26
438607,3,3,14,264,86,AWAY_TEAM,2023-11-26
438605,3,3,14,90,275,HOME_TEAM,2023-11-26
438609,3,3,14,298,77,DRAW,2023-11-27
438601,3,3,13,89,264,DRAW,2023-11-29
438623,3,3,15,275,82,HOME_TEAM,2023-12-01
438618,3,3,15,298,95,HOME_TEAM,2023-12-02
438614,3,3,15,77,87,HOME_TEAM,2023-12-02
438621,3,3,15,86,83,HOME_TEAM,2023-12-02
438615,3,3,15,79,92,DRAW,2023-12-02
438620,3,3,15,89,263,DRAW,2023-12-03
438622,3,3,15,267,90,DRAW,2023-12-03
438619,3,3,15,559,94,DRAW,2023-12-03
438617,3,3,15,81,78,HOME_TEAM,2023-12-03
438616,3,3,15,558,264,DRAW,2023-12-04
438629,3,3,16,82,95,HOME_TEAM,2023-12-08
438626,3,3,16,263,275,AWAY_TEAM,2023-12-09
438625,3,3,16,90,86,DRAW,2023-12-09
438631,3,3,16,94,92,AWAY_TEAM,2023-12-09
438633,3,3,16,89,559,HOME_TEAM,2023-12-09
438624,3,3,16,78,267,HOME_TEAM,2023-12-10
438628,3,3,16,264,79,DRAW,2023-12-10
438627,3,3,16,81,298,AWAY_TEAM,2023-12-10
438630,3,3,16,83,77,DRAW,2023-12-11
438632,3,3,16,87,558,DRAW,2023-12-11
438635,3,3,17,79,87,HOME_TEAM,2023-12-15
438636,3,3,17,558,83,HOME_TEAM,2023-12-16
438634,3,3,17,77,78,HOME_TEAM,2023-12-16
438638,3,3,17,559,82,AWAY_TEAM,2023-12-16
438639,3,3,17,95,81,DRAW,2023-12-16
438642,3,3,17,267,89,DRAW,2023-12-17
438641,3,3,17,92,90,DRAW,2023-12-17
438643,3,3,17,275,264,DRAW,2023-12-17
438640,3,3,17,86,94,HOME_TEAM,2023-12-17
438637,3,3,17,298,263,HOME_TEAM,2023-12-18
438652,3,3,18,87,95,AWAY_TEAM,2023-12-19
438645,3,3,18,78,82,DRAW,2023-12-19
438650,3,3,18,83,559,AWAY_TEAM,2023-12-19
438648,3,3,18,81,267,HOME_TEAM,2023-12-20
438644,3,3,18,77,275,HOME_TEAM,2023-12-20
438651,3,3,18,94,558,HOME_TEAM,2023-12-20
438646,3,3,18,90,298,DRAW,2023-12-21
438649,3,3,18,264,92,DRAW,2023-12-21
438647,3,3,18,263,86,AWAY_TEAM,2023-12-21
438653,3,3,18,89,79,HOME_TEAM,2023-12-21
438504,3,3,4,78,559,HOME_TEAM,2023-12-23
438656,3,3,19,82,87,AWAY_TEAM,2024-01-02
438662,3,3,19,92,263,DRAW,2024-01-02
438660,3,3,19,95,94,HOME_TEAM,2024-01-02
438658,3,3,19,83,264,HOME_TEAM,2024-01-03
438655,3,3,19,558,90,HOME_TEAM,2024-01-03
438661,3,3,19,86,89,HOME_TEAM,2024-01-03
438657,3,3,19,298,78,HOME_TEAM,2024-01-03
438654,3,3,19,79,267,HOME_TEAM,2024-01-04
438659,3,3,19,559,77,AWAY_TEAM,2024-01-04
438663,3,3,19,275,81,AWAY_TEAM,2024-01-04
438670,3,3,20,559,263,AWAY_TEAM,2024-01-12
438673,3,3,20,275,94,HOME_TEAM,2024-01-13
438671,3,3,20,89,558,DRAW,2024-01-13
438664,3,3,20,77,92,HOME_TEAM,2024-01-13
438666,3,3,20,90,83,HOME_TEAM,2024-01-13
438672,3,3,20,267,298,DRAW,2024-01-14
438668,3,3,20,264,95,AWAY_TEAM,2024-01-14
438677,3,3,21,263,264,HOME_TEAM,2024-01-19
438682,3,3,21,87,275,AWAY_TEAM,2024-01-20
438681,3,3,21,94,89,DRAW,2024-01-20
438680,3,3,21,95,77,HOME_TEAM,2024-01-20
438676,3,3,21,558,92,AWAY_TEAM,2024-01-20
438675,3,3,21,79,82,HOME_TEAM,2024-01-21
438683,3,3,21,86,267,HOME_TEAM,2024-01-21
438674,3,3,21,90,81,AWAY_TEAM,2024-01-21
438678,3,3,21,298,559,HOME_TEAM,2024-01-21
438679,3,3,21,83,78,AWAY_TEAM,2024-01-22
438692,3,3,22,267,263,AWAY_TEAM,2024-01-26
438691,3,3,22,92,87,DRAW,2024-01-27
438693,3,3,22,275,86,AWAY_TEAM,2024-01-27
438686,3,3,22,81,94,AWAY_TEAM,2024-01-27
438690,3,3,22,89,90,AWAY_TEAM,2024-01-27
438685,3,3,22,558,298,AWAY_TEAM,2024-01-28
438687,3,3,22,264,77,DRAW,2024-01-28
438689,3,3,22,559,79,DRAW,2024-01-28
438684,3,3,22,78,95,HOME_TEAM,2024-01-28
438688,3,3,22,82,83,HOME_TEAM,2024-01-29
438667,3,3,20,81,79,HOME_TEAM,2024-01-31
438665,3,3,20,78,87,HOME_TEAM,2024-01-31
438669,3,3,20,82,86,AWAY_TEAM,2024-02-01
438694,3,3,23,77,89,HOME_TEAM,2024-02-02
438700,3,3,23,95,267,HOME_TEAM,2024-02-03
